,Open,High,Low,Close,Volume,Turnover
04-Mar-1991,        0.00,        0.00,        0.00,      381.50,0,0.00
05-Mar-1991,        0.00,        0.00,        0.00,      385.62,0,0.00
07-Mar-1991,        0.00,        0.00,        0.00,      361.30,0,0.00
08-Mar-1991,        0.00,        0.00,        0.00,      371.44,0,0.00
11-Mar-1991,        0.00,        0.00,        0.00,      367.66,0,0.00
12-Mar-1991,        0.00,        0.00,        0.00,      365.41,0,0.00
13-Mar-1991,        0.00,        0.00,        0.00,      364.09,0,0.00
14-Mar-1991,        0.00,        0.00,        0.00,      375.52,0,0.00
15-Mar-1991,        0.00,        0.00,        0.00,      375.79,0,0.00
18-Mar-1991,        0.00,        0.00,        0.00,      367.04,0,0.00
20-Mar-1991,        0.00,        0.00,        0.00,      367.41,0,0.00
21-Mar-1991,        0.00,        0.00,        0.00,      364.74,0,0.00
22-Mar-1991,        0.00,        0.00,        0.00,      366.46,0,0.00
25-Mar-1991,        0.00,        0.00,        0.00,      361.79,0,0.00
26-Mar-1991,        0.00,        0.00,        0.00,      365.44,0,0.00
27-Mar-1991,        0.00,        0.00,        0.00,      366.45,0,0.00
01-Apr-1991,        0.00,        0.00,        0.00,      372.70,0,0.00
02-Apr-1991,        0.00,        0.00,        0.00,      377.36,0,0.00
03-Apr-1991,        0.00,        0.00,        0.00,      376.92,0,0.00
04-Apr-1991,        0.00,        0.00,        0.00,      375.41,0,0.00
05-Apr-1991,        0.00,        0.00,        0.00,      380.57,0,0.00
08-Apr-1991,        0.00,        0.00,        0.00,      387.00,0,0.00
09-Apr-1991,        0.00,        0.00,        0.00,      387.57,0,0.00
11-Apr-1991,        0.00,        0.00,        0.00,      393.43,0,0.00
12-Apr-1991,        0.00,        0.00,        0.00,      402.40,0,0.00
15-Apr-1991,        0.00,        0.00,        0.00,      406.93,0,0.00
16-Apr-1991,        0.00,        0.00,        0.00,      398.33,0,0.00
18-Apr-1991,        0.00,        0.00,        0.00,      397.28,0,0.00
19-Apr-1991,        0.00,        0.00,        0.00,      403.38,0,0.00
22-Apr-1991,        0.00,        0.00,        0.00,      404.75,0,0.00
23-Apr-1991,        0.00,        0.00,        0.00,      401.78,0,0.00
24-Apr-1991,        0.00,        0.00,        0.00,      400.44,0,0.00
25-Apr-1991,        0.00,        0.00,        0.00,      404.76,0,0.00
26-Apr-1991,        0.00,        0.00,        0.00,      401.53,0,0.00
29-Apr-1991,        0.00,        0.00,        0.00,      396.88,0,0.00
30-Apr-1991,        0.00,        0.00,        0.00,      389.01,0,0.00
03-May-1991,        0.00,        0.00,        0.00,      397.15,0,0.00
06-May-1991,        0.00,        0.00,        0.00,      392.35,0,0.00
07-May-1991,        0.00,        0.00,        0.00,      392.26,0,0.00
08-May-1991,        0.00,        0.00,        0.00,      395.04,0,0.00
09-May-1991,        0.00,        0.00,        0.00,      393.33,0,0.00
10-May-1991,        0.00,        0.00,        0.00,      400.40,0,0.00
13-May-1991,        0.00,        0.00,        0.00,      400.38,0,0.00
14-May-1991,        0.00,        0.00,        0.00,      400.56,0,0.00
16-May-1991,        0.00,        0.00,        0.00,      399.49,0,0.00
17-May-1991,        0.00,        0.00,        0.00,      401.58,0,0.00
20-May-1991,        0.00,        0.00,        0.00,      398.68,0,0.00
21-May-1991,        0.00,        0.00,        0.00,      408.66,0,0.00
23-May-1991,        0.00,        0.00,        0.00,      407.19,0,0.00
27-May-1991,        0.00,        0.00,        0.00,      408.19,0,0.00
29-May-1991,        0.00,        0.00,        0.00,      410.37,0,0.00
30-May-1991,        0.00,        0.00,        0.00,      411.86,0,0.00
31-May-1991,        0.00,        0.00,        0.00,      403.18,0,0.00
03-Jun-1991,        0.00,        0.00,        0.00,      400.02,0,0.00
04-Jun-1991,        0.00,        0.00,        0.00,      399.75,0,0.00
05-Jun-1991,        0.00,        0.00,        0.00,      398.38,0,0.00
06-Jun-1991,        0.00,        0.00,        0.00,      394.99,0,0.00
07-Jun-1991,        0.00,        0.00,        0.00,      386.92,0,0.00
11-Jun-1991,        0.00,        0.00,        0.00,      390.28,0,0.00
12-Jun-1991,        0.00,        0.00,        0.00,      396.91,0,0.00
13-Jun-1991,        0.00,        0.00,        0.00,      393.72,0,0.00
14-Jun-1991,        0.00,        0.00,        0.00,      397.78,0,0.00
17-Jun-1991,        0.00,        0.00,        0.00,      402.59,0,0.00
18-Jun-1991,        0.00,        0.00,        0.00,      408.77,0,0.00
19-Jun-1991,        0.00,        0.00,        0.00,      407.49,0,0.00
20-Jun-1991,        0.00,        0.00,        0.00,      409.32,0,0.00
21-Jun-1991,        0.00,        0.00,        0.00,      415.83,0,0.00
24-Jun-1991,        0.00,        0.00,        0.00,      400.83,0,0.00
25-Jun-1991,        0.00,        0.00,        0.00,      398.76,0,0.00
26-Jun-1991,        0.00,        0.00,        0.00,      392.35,0,0.00
27-Jun-1991,        0.00,        0.00,        0.00,      396.25,0,0.00
28-Jun-1991,        0.00,        0.00,        0.00,      391.96,0,0.00
01-Jul-1991,        0.00,        0.00,        0.00,      393.60,0,0.00
02-Jul-1991,        0.00,        0.00,        0.00,      394.90,0,0.00
03-Jul-1991,        0.00,        0.00,        0.00,      399.85,0,0.00
04-Jul-1991,        0.00,        0.00,        0.00,      397.07,0,0.00
05-Jul-1991,        0.00,        0.00,        0.00,      413.35,0,0.00
08-Jul-1991,        0.00,        0.00,        0.00,      416.27,0,0.00
09-Jul-1991,        0.00,        0.00,        0.00,      417.63,0,0.00
10-Jul-1991,        0.00,        0.00,        0.00,      423.57,0,0.00
11-Jul-1991,        0.00,        0.00,        0.00,      433.48,0,0.00
12-Jul-1991,        0.00,        0.00,        0.00,      437.67,0,0.00
15-Jul-1991,        0.00,        0.00,        0.00,      428.76,0,0.00
16-Jul-1991,        0.00,        0.00,        0.00,      434.40,0,0.00
17-Jul-1991,        0.00,        0.00,        0.00,      438.40,0,0.00
19-Jul-1991,        0.00,        0.00,        0.00,      445.74,0,0.00
22-Jul-1991,        0.00,        0.00,        0.00,      434.66,0,0.00
24-Jul-1991,        0.00,        0.00,        0.00,      446.96,0,0.00
25-Jul-1991,        0.00,        0.00,        0.00,      475.12,0,0.00
26-Jul-1991,        0.00,        0.00,        0.00,      488.73,0,0.00
29-Jul-1991,        0.00,        0.00,        0.00,      500.25,0,0.00
30-Jul-1991,        0.00,        0.00,        0.00,      503.09,0,0.00
31-Jul-1991,        0.00,        0.00,        0.00,      498.71,0,0.00
01-Aug-1991,        0.00,        0.00,        0.00,      498.19,0,0.00
02-Aug-1991,        0.00,        0.00,        0.00,      504.58,0,0.00
05-Aug-1991,        0.00,        0.00,        0.00,      502.89,0,0.00
07-Aug-1991,        0.00,        0.00,        0.00,      493.63,0,0.00
08-Aug-1991,        0.00,        0.00,        0.00,      487.56,0,0.00
09-Aug-1991,        0.00,        0.00,        0.00,      495.32,0,0.00
12-Aug-1991,        0.00,        0.00,        0.00,      496.10,0,0.00
13-Aug-1991,        0.00,        0.00,        0.00,      502.30,0,0.00
14-Aug-1991,        0.00,        0.00,        0.00,      507.37,0,0.00
16-Aug-1991,        0.00,        0.00,        0.00,      512.22,0,0.00
19-Aug-1991,        0.00,        0.00,        0.00,      518.11,0,0.00
20-Aug-1991,        0.00,        0.00,        0.00,      508.99,0,0.00
21-Aug-1991,        0.00,        0.00,        0.00,      509.19,0,0.00
22-Aug-1991,        0.00,        0.00,        0.00,      520.93,0,0.00
23-Aug-1991,        0.00,        0.00,        0.00,      535.32,0,0.00
26-Aug-1991,        0.00,        0.00,        0.00,      545.66,0,0.00
27-Aug-1991,        0.00,        0.00,        0.00,      536.95,0,0.00
28-Aug-1991,        0.00,        0.00,        0.00,      540.32,0,0.00
30-Aug-1991,        0.00,        0.00,        0.00,      531.97,0,0.00
03-Sep-1991,        0.00,        0.00,        0.00,      524.73,0,0.00
04-Sep-1991,        0.00,        0.00,        0.00,      521.80,0,0.00
05-Sep-1991,        0.00,        0.00,        0.00,      533.53,0,0.00
06-Sep-1991,        0.00,        0.00,        0.00,      533.56,0,0.00
10-Sep-1991,        0.00,        0.00,        0.00,      534.23,0,0.00
13-Sep-1991,        0.00,        0.00,        0.00,      548.77,0,0.00
16-Sep-1991,        0.00,        0.00,        0.00,      563.23,0,0.00
17-Sep-1991,        0.00,        0.00,        0.00,      554.31,0,0.00
18-Sep-1991,        0.00,        0.00,        0.00,      552.40,0,0.00
20-Sep-1991,        0.00,        0.00,        0.00,      540.54,0,0.00
24-Sep-1991,        0.00,        0.00,        0.00,      536.05,0,0.00
25-Sep-1991,        0.00,        0.00,        0.00,      536.17,0,0.00
26-Sep-1991,        0.00,        0.00,        0.00,      528.21,0,0.00
27-Sep-1991,        0.00,        0.00,        0.00,      549.32,0,0.00
30-Sep-1991,        0.00,        0.00,        0.00,      553.79,0,0.00
01-Oct-1991,        0.00,        0.00,        0.00,      548.39,0,0.00
03-Oct-1991,        0.00,        0.00,        0.00,      535.85,0,0.00
04-Oct-1991,        0.00,        0.00,        0.00,      525.72,0,0.00
07-Oct-1991,        0.00,        0.00,        0.00,      527.49,0,0.00
09-Oct-1991,        0.00,        0.00,        0.00,      510.57,0,0.00
10-Oct-1991,        0.00,        0.00,        0.00,      519.80,0,0.00
11-Oct-1991,        0.00,        0.00,        0.00,      524.17,0,0.00
14-Oct-1991,        0.00,        0.00,        0.00,      514.41,0,0.00
15-Oct-1991,        0.00,        0.00,        0.00,      512.23,0,0.00
16-Oct-1991,        0.00,        0.00,        0.00,      525.11,0,0.00
18-Oct-1991,        0.00,        0.00,        0.00,      526.76,0,0.00
21-Oct-1991,        0.00,        0.00,        0.00,      522.62,0,0.00
22-Oct-1991,        0.00,        0.00,        0.00,      529.74,0,0.00
23-Oct-1991,        0.00,        0.00,        0.00,      526.62,0,0.00
24-Oct-1991,        0.00,        0.00,        0.00,      531.39,0,0.00
26-Oct-1991,        0.00,        0.00,        0.00,      532.87,0,0.00
29-Oct-1991,        0.00,        0.00,        0.00,      554.37,0,0.00
30-Oct-1991,        0.00,        0.00,        0.00,      547.86,0,0.00
31-Oct-1991,        0.00,        0.00,        0.00,      554.40,0,0.00
01-Nov-1991,        0.00,        0.00,        0.00,      559.59,0,0.00
05-Nov-1991,        0.00,        0.00,        0.00,      563.60,0,0.00
08-Nov-1991,        0.00,        0.00,        0.00,      561.35,0,0.00
11-Nov-1991,        0.00,        0.00,        0.00,      559.00,0,0.00
12-Nov-1991,        0.00,        0.00,        0.00,      555.80,0,0.00
13-Nov-1991,        0.00,        0.00,        0.00,      556.17,0,0.00
14-Nov-1991,        0.00,        0.00,        0.00,      561.11,0,0.00
15-Nov-1991,        0.00,        0.00,        0.00,      557.55,0,0.00
18-Nov-1991,        0.00,        0.00,        0.00,      556.40,0,0.00
19-Nov-1991,        0.00,        0.00,        0.00,      572.28,0,0.00
20-Nov-1991,        0.00,        0.00,        0.00,      569.63,0,0.00
22-Nov-1991,        0.00,        0.00,        0.00,      560.93,0,0.00
26-Nov-1991,        0.00,        0.00,        0.00,      552.26,0,0.00
27-Nov-1991,        0.00,        0.00,        0.00,      551.29,0,0.00
28-Nov-1991,        0.00,        0.00,        0.00,      549.92,0,0.00
29-Nov-1991,        0.00,        0.00,        0.00,      563.17,0,0.00
02-Dec-1991,        0.00,        0.00,        0.00,      563.45,0,0.00
03-Dec-1991,        0.00,        0.00,        0.00,      561.06,0,0.00
04-Dec-1991,        0.00,        0.00,        0.00,      559.31,0,0.00
05-Dec-1991,        0.00,        0.00,        0.00,      555.34,0,0.00
06-Dec-1991,        0.00,        0.00,        0.00,      561.97,0,0.00
09-Dec-1991,        0.00,        0.00,        0.00,      554.89,0,0.00
10-Dec-1991,        0.00,        0.00,        0.00,      550.49,0,0.00
11-Dec-1991,        0.00,        0.00,        0.00,      547.26,0,0.00
12-Dec-1991,        0.00,        0.00,        0.00,      540.64,0,0.00
16-Dec-1991,        0.00,        0.00,        0.00,      537.64,0,0.00
17-Dec-1991,        0.00,        0.00,        0.00,      533.57,0,0.00
18-Dec-1991,        0.00,        0.00,        0.00,      539.88,0,0.00
19-Dec-1991,        0.00,        0.00,        0.00,      551.91,0,0.00
20-Dec-1991,        0.00,        0.00,        0.00,      550.25,0,0.00
23-Dec-1991,        0.00,        0.00,        0.00,      560.45,0,0.00
24-Dec-1991,        0.00,        0.00,        0.00,      558.63,0,0.00
01-Jan-1992,        0.00,        0.00,        0.00,      572.82,0,0.00
02-Jan-1992,        0.00,        0.00,        0.00,      576.28,0,0.00
03-Jan-1992,        0.00,        0.00,        0.00,      584.29,0,0.00
06-Jan-1992,        0.00,        0.00,        0.00,      576.26,0,0.00
07-Jan-1992,        0.00,        0.00,        0.00,      574.46,0,0.00
08-Jan-1992,        0.00,        0.00,        0.00,      575.80,0,0.00
09-Jan-1992,        0.00,        0.00,        0.00,      581.06,0,0.00
13-Jan-1992,        0.00,        0.00,        0.00,      590.46,0,0.00
14-Jan-1992,        0.00,        0.00,        0.00,      591.86,0,0.00
15-Jan-1992,        0.00,        0.00,        0.00,      596.63,0,0.00
16-Jan-1992,        0.00,        0.00,        0.00,      591.40,0,0.00
17-Jan-1992,        0.00,        0.00,        0.00,      617.27,0,0.00
20-Jan-1992,        0.00,        0.00,        0.00,      617.65,0,0.00
21-Jan-1992,        0.00,        0.00,        0.00,      624.04,0,0.00
22-Jan-1992,        0.00,        0.00,        0.00,      631.32,0,0.00
23-Jan-1992,        0.00,        0.00,        0.00,      635.61,0,0.00
24-Jan-1992,        0.00,        0.00,        0.00,      632.34,0,0.00
27-Jan-1992,        0.00,        0.00,        0.00,      645.44,0,0.00
29-Jan-1992,        0.00,        0.00,        0.00,      658.92,0,0.00
30-Jan-1992,        0.00,        0.00,        0.00,      683.46,0,0.00
31-Jan-1992,        0.00,        0.00,        0.00,      684.93,0,0.00
03-Feb-1992,        0.00,        0.00,        0.00,      673.66,0,0.00
04-Feb-1992,        0.00,        0.00,        0.00,      676.15,0,0.00
05-Feb-1992,        0.00,        0.00,        0.00,      679.48,0,0.00
06-Feb-1992,        0.00,        0.00,        0.00,      685.43,0,0.00
07-Feb-1992,        0.00,        0.00,        0.00,      651.44,0,0.00
10-Feb-1992,        0.00,        0.00,        0.00,      681.49,0,0.00
12-Feb-1992,        0.00,        0.00,        0.00,      692.56,0,0.00
13-Feb-1992,        0.00,        0.00,        0.00,      697.85,0,0.00
17-Feb-1992,        0.00,        0.00,        0.00,      732.76,0,0.00
18-Feb-1992,        0.00,        0.00,        0.00,      722.79,0,0.00
19-Feb-1992,        0.00,        0.00,        0.00,      714.22,0,0.00
20-Feb-1992,        0.00,        0.00,        0.00,      730.37,0,0.00
21-Feb-1992,        0.00,        0.00,        0.00,      733.60,0,0.00
24-Feb-1992,        0.00,        0.00,        0.00,      744.89,0,0.00
26-Feb-1992,        0.00,        0.00,        0.00,      779.57,0,0.00
27-Feb-1992,        0.00,        0.00,        0.00,      810.57,0,0.00
28-Feb-1992,        0.00,        0.00,        0.00,      813.13,0,0.00
29-Feb-1992,        0.00,        0.00,        0.00,      889.30,0,0.00
02-Mar-1992,        0.00,        0.00,        0.00,      982.30,0,0.00
03-Mar-1992,        0.00,        0.00,        0.00,      995.09,0,0.00
09-Mar-1992,        0.00,        0.00,        0.00,     1016.53,0,0.00
10-Mar-1992,        0.00,        0.00,        0.00,      951.17,0,0.00
11-Mar-1992,        0.00,        0.00,        0.00,      911.63,0,0.00
12-Mar-1992,        0.00,        0.00,        0.00,      932.37,0,0.00
13-Mar-1992,        0.00,        0.00,        0.00,      941.52,0,0.00
16-Mar-1992,        0.00,        0.00,        0.00,      945.63,0,0.00
17-Mar-1992,        0.00,        0.00,        0.00,      927.49,0,0.00
18-Mar-1992,        0.00,        0.00,        0.00,      906.97,0,0.00
20-Mar-1992,        0.00,        0.00,        0.00,      940.47,0,0.00
24-Mar-1992,        0.00,        0.00,        0.00,     1061.29,0,0.00
25-Mar-1992,        0.00,        0.00,        0.00,     1100.13,0,0.00
27-Mar-1992,        0.00,        0.00,        0.00,     1096.95,0,0.00
30-Mar-1992,        0.00,        0.00,        0.00,     1201.04,0,0.00
31-Mar-1992,        0.00,        0.00,        0.00,     1261.65,0,0.00
02-Apr-1992,        0.00,        0.00,        0.00,     1275.51,0,0.00
03-Apr-1992,        0.00,        0.00,        0.00,     1236.30,0,0.00
06-Apr-1992,        0.00,        0.00,        0.00,     1171.34,0,0.00
07-Apr-1992,        0.00,        0.00,        0.00,     1159.97,0,0.00
08-Apr-1992,        0.00,        0.00,        0.00,     1242.84,0,0.00
10-Apr-1992,        0.00,        0.00,        0.00,     1235.06,0,0.00
13-Apr-1992,        0.00,        0.00,        0.00,     1203.06,0,0.00
22-Apr-1992,        0.00,        0.00,        0.00,     1278.19,0,0.00
23-Apr-1992,        0.00,        0.00,        0.00,     1280.92,0,0.00
28-Apr-1992,        0.00,        0.00,        0.00,     1130.16,0,0.00
29-Apr-1992,        0.00,        0.00,        0.00,     1065.64,0,0.00
30-Apr-1992,        0.00,        0.00,        0.00,     1105.55,0,0.00
06-May-1992,        0.00,        0.00,        0.00,     1011.11,0,0.00
07-May-1992,        0.00,        0.00,        0.00,     1032.16,0,0.00
11-May-1992,        0.00,        0.00,        0.00,      955.48,0,0.00
12-May-1992,        0.00,        0.00,        0.00,      849.75,0,0.00
13-May-1992,        0.00,        0.00,        0.00,      954.68,0,0.00
14-May-1992,        0.00,        0.00,        0.00,      947.22,0,0.00
18-May-1992,        0.00,        0.00,        0.00,      950.05,0,0.00
19-May-1992,        0.00,        0.00,        0.00,      980.41,0,0.00
20-May-1992,        0.00,        0.00,        0.00,      979.91,0,0.00
22-May-1992,        0.00,        0.00,        0.00,      947.48,0,0.00
25-May-1992,        0.00,        0.00,        0.00,      937.11,0,0.00
26-May-1992,        0.00,        0.00,        0.00,      907.04,0,0.00
27-May-1992,        0.00,        0.00,        0.00,      863.42,0,0.00
28-May-1992,        0.00,        0.00,        0.00,      839.85,0,0.00
29-May-1992,        0.00,        0.00,        0.00,      826.16,0,0.00
01-Jun-1992,        0.00,        0.00,        0.00,      829.92,0,0.00
02-Jun-1992,        0.00,        0.00,        0.00,      867.55,0,0.00
03-Jun-1992,        0.00,        0.00,        0.00,      860.01,0,0.00
04-Jun-1992,        0.00,        0.00,        0.00,      830.05,0,0.00
05-Jun-1992,        0.00,        0.00,        0.00,      853.54,0,0.00
08-Jun-1992,        0.00,        0.00,        0.00,      858.61,0,0.00
09-Jun-1992,        0.00,        0.00,        0.00,      873.70,0,0.00
10-Jun-1992,        0.00,        0.00,        0.00,      867.61,0,0.00
25-Jun-1992,        0.00,        0.00,        0.00,      859.48,0,0.00
26-Jun-1992,        0.00,        0.00,        0.00,      855.84,0,0.00
15-Jul-1992,        0.00,        0.00,        0.00,      816.88,0,0.00
16-Jul-1992,        0.00,        0.00,        0.00,      792.84,0,0.00
17-Jul-1992,        0.00,        0.00,        0.00,      786.32,0,0.00
20-Jul-1992,        0.00,        0.00,        0.00,      798.13,0,0.00
21-Jul-1992,        0.00,        0.00,        0.00,      803.35,0,0.00
22-Jul-1992,        0.00,        0.00,        0.00,      791.12,0,0.00
23-Jul-1992,        0.00,        0.00,        0.00,      755.21,0,0.00
27-Jul-1992,        0.00,        0.00,        0.00,      783.59,0,0.00
28-Jul-1992,        0.00,        0.00,        0.00,      793.18,0,0.00
29-Jul-1992,        0.00,        0.00,        0.00,      775.44,0,0.00
30-Jul-1992,        0.00,        0.00,        0.00,      759.90,0,0.00
31-Jul-1992,        0.00,        0.00,        0.00,      767.94,0,0.00
03-Aug-1992,        0.00,        0.00,        0.00,      765.72,0,0.00
04-Aug-1992,        0.00,        0.00,        0.00,      753.56,0,0.00
05-Aug-1992,        0.00,        0.00,        0.00,      735.25,0,0.00
06-Aug-1992,        0.00,        0.00,        0.00,      705.86,0,0.00
07-Aug-1992,        0.00,        0.00,        0.00,      719.79,0,0.00
10-Aug-1992,        0.00,        0.00,        0.00,      742.01,0,0.00
11-Aug-1992,        0.00,        0.00,        0.00,      750.32,0,0.00
12-Aug-1992,        0.00,        0.00,        0.00,      747.04,0,0.00
14-Aug-1992,        0.00,        0.00,        0.00,      780.95,0,0.00
17-Aug-1992,        0.00,        0.00,        0.00,      810.96,0,0.00
18-Aug-1992,        0.00,        0.00,        0.00,      821.45,0,0.00
19-Aug-1992,        0.00,        0.00,        0.00,      838.34,0,0.00
20-Aug-1992,        0.00,        0.00,        0.00,      842.32,0,0.00
21-Aug-1992,        0.00,        0.00,        0.00,      854.00,0,0.00
24-Aug-1992,        0.00,        0.00,        0.00,      862.49,0,0.00
25-Aug-1992,        0.00,        0.00,        0.00,      837.27,0,0.00
26-Aug-1992,        0.00,        0.00,        0.00,      821.13,0,0.00
27-Aug-1992,        0.00,        0.00,        0.00,      842.54,0,0.00
28-Aug-1992,        0.00,        0.00,        0.00,      850.86,0,0.00
01-Sep-1992,        0.00,        0.00,        0.00,      862.98,0,0.00
02-Sep-1992,        0.00,        0.00,        0.00,      856.82,0,0.00
03-Sep-1992,        0.00,        0.00,        0.00,      873.38,0,0.00
04-Sep-1992,        0.00,        0.00,        0.00,      895.35,0,0.00
07-Sep-1992,        0.00,        0.00,        0.00,      911.57,0,0.00
08-Sep-1992,        0.00,        0.00,        0.00,      902.60,0,0.00
09-Sep-1992,        0.00,        0.00,        0.00,      901.32,0,0.00
11-Sep-1992,        0.00,        0.00,        0.00,      906.78,0,0.00
14-Sep-1992,        0.00,        0.00,        0.00,      923.35,0,0.00
15-Sep-1992,        0.00,        0.00,        0.00,      961.56,0,0.00
16-Sep-1992,        0.00,        0.00,        0.00,      958.28,0,0.00
17-Sep-1992,        0.00,        0.00,        0.00,      952.64,0,0.00
18-Sep-1992,        0.00,        0.00,        0.00,      957.40,0,0.00
21-Sep-1992,        0.00,        0.00,        0.00,      932.13,0,0.00
22-Sep-1992,        0.00,        0.00,        0.00,      939.99,0,0.00
24-Sep-1992,        0.00,        0.00,        0.00,      928.79,0,0.00
25-Sep-1992,        0.00,        0.00,        0.00,      934.48,0,0.00
28-Sep-1992,        0.00,        0.00,        0.00,      926.93,0,0.00
29-Sep-1992,        0.00,        0.00,        0.00,      912.06,0,0.00
30-Sep-1992,        0.00,        0.00,        0.00,      938.14,0,0.00
01-Oct-1992,        0.00,        0.00,        0.00,      944.85,0,0.00
06-Oct-1992,        0.00,        0.00,        0.00,      928.08,0,0.00
08-Oct-1992,        0.00,        0.00,        0.00,      916.32,0,0.00
09-Oct-1992,        0.00,        0.00,        0.00,      932.55,0,0.00
12-Oct-1992,        0.00,        0.00,        0.00,      902.26,0,0.00
13-Oct-1992,        0.00,        0.00,        0.00,      904.68,0,0.00
14-Oct-1992,        0.00,        0.00,        0.00,      883.66,0,0.00
15-Oct-1992,        0.00,        0.00,        0.00,      879.08,0,0.00
20-Oct-1992,        0.00,        0.00,        0.00,      869.18,0,0.00
21-Oct-1992,        0.00,        0.00,        0.00,      840.12,0,0.00
22-Oct-1992,        0.00,        0.00,        0.00,      850.97,0,0.00
25-Oct-1992,        0.00,        0.00,        0.00,      854.45,0,0.00
28-Oct-1992,        0.00,        0.00,        0.00,      824.03,0,0.00
29-Oct-1992,        0.00,        0.00,        0.00,      817.73,0,0.00
30-Oct-1992,        0.00,        0.00,        0.00,      809.87,0,0.00
03-Nov-1992,        0.00,        0.00,        0.00,      835.50,0,0.00
04-Nov-1992,        0.00,        0.00,        0.00,      836.69,0,0.00
05-Nov-1992,        0.00,        0.00,        0.00,      805.87,0,0.00
06-Nov-1992,        0.00,        0.00,        0.00,      794.78,0,0.00
09-Nov-1992,        0.00,        0.00,        0.00,      773.63,0,0.00
11-Nov-1992,        0.00,        0.00,        0.00,      747.11,0,0.00
12-Nov-1992,        0.00,        0.00,        0.00,      761.61,0,0.00
13-Nov-1992,        0.00,        0.00,        0.00,      749.06,0,0.00
18-Nov-1992,        0.00,        0.00,        0.00,      724.68,0,0.00
19-Nov-1992,        0.00,        0.00,        0.00,      698.27,0,0.00
20-Nov-1992,        0.00,        0.00,        0.00,      712.21,0,0.00
23-Nov-1992,        0.00,        0.00,        0.00,      727.85,0,0.00
24-Nov-1992,        0.00,        0.00,        0.00,      734.06,0,0.00
25-Nov-1992,        0.00,        0.00,        0.00,      742.40,0,0.00
26-Nov-1992,        0.00,        0.00,        0.00,      723.14,0,0.00
27-Nov-1992,        0.00,        0.00,        0.00,      720.86,0,0.00
30-Nov-1992,        0.00,        0.00,        0.00,      726.38,0,0.00
01-Dec-1992,        0.00,        0.00,        0.00,      737.28,0,0.00
02-Dec-1992,        0.00,        0.00,        0.00,      751.85,0,0.00
03-Dec-1992,        0.00,        0.00,        0.00,      762.16,0,0.00
04-Dec-1992,        0.00,        0.00,        0.00,      785.57,0,0.00
10-Dec-1992,        0.00,        0.00,        0.00,      745.06,0,0.00
11-Dec-1992,        0.00,        0.00,        0.00,      740.91,0,0.00
14-Dec-1992,        0.00,        0.00,        0.00,      722.26,0,0.00
15-Dec-1992,        0.00,        0.00,        0.00,      718.83,0,0.00
16-Dec-1992,        0.00,        0.00,        0.00,      690.67,0,0.00
17-Dec-1992,        0.00,        0.00,        0.00,      695.82,0,0.00
18-Dec-1992,        0.00,        0.00,        0.00,      719.07,0,0.00
21-Dec-1992,        0.00,        0.00,        0.00,      739.48,0,0.00
22-Dec-1992,        0.00,        0.00,        0.00,      746.52,0,0.00
23-Dec-1992,        0.00,        0.00,        0.00,      748.00,0,0.00
24-Dec-1992,        0.00,        0.00,        0.00,      761.31,0,0.00
04-Jan-1993,        0.00,        0.00,        0.00,      744.92,0,0.00
05-Jan-1993,        0.00,        0.00,        0.00,      733.49,0,0.00
06-Jan-1993,        0.00,        0.00,        0.00,      717.85,0,0.00
07-Jan-1993,        0.00,        0.00,        0.00,      705.00,0,0.00
08-Jan-1993,        0.00,        0.00,        0.00,      709.65,0,0.00
14-Jan-1993,        0.00,        0.00,        0.00,      721.21,0,0.00
15-Jan-1993,        0.00,        0.00,        0.00,      740.35,0,0.00
18-Jan-1993,        0.00,        0.00,        0.00,      758.07,0,0.00
19-Jan-1993,        0.00,        0.00,        0.00,      750.55,0,0.00
20-Jan-1993,        0.00,        0.00,        0.00,      742.21,0,0.00
21-Jan-1993,        0.00,        0.00,        0.00,      745.06,0,0.00
22-Jan-1993,        0.00,        0.00,        0.00,      746.72,0,0.00
25-Jan-1993,        0.00,        0.00,        0.00,      751.26,0,0.00
27-Jan-1993,        0.00,        0.00,        0.00,      763.71,0,0.00
28-Jan-1993,        0.00,        0.00,        0.00,      777.92,0,0.00
29-Jan-1993,        0.00,        0.00,        0.00,      785.28,0,0.00
01-Feb-1993,        0.00,        0.00,        0.00,      772.75,0,0.00
02-Feb-1993,        0.00,        0.00,        0.00,      780.12,0,0.00
03-Feb-1993,        0.00,        0.00,        0.00,      780.44,0,0.00
04-Feb-1993,        0.00,        0.00,        0.00,      772.80,0,0.00
05-Feb-1993,        0.00,        0.00,        0.00,      775.17,0,0.00
08-Feb-1993,        0.00,        0.00,        0.00,      792.17,0,0.00
09-Feb-1993,        0.00,        0.00,        0.00,      807.34,0,0.00
10-Feb-1993,        0.00,        0.00,        0.00,      819.42,0,0.00
11-Feb-1993,        0.00,        0.00,        0.00,      813.08,0,0.00
12-Feb-1993,        0.00,        0.00,        0.00,      802.44,0,0.00
15-Feb-1993,        0.00,        0.00,        0.00,      773.89,0,0.00
16-Feb-1993,        0.00,        0.00,        0.00,      764.12,0,0.00
17-Feb-1993,        0.00,        0.00,        0.00,      771.31,0,0.00
18-Feb-1993,        0.00,        0.00,        0.00,      779.04,0,0.00
22-Feb-1993,        0.00,        0.00,        0.00,      791.08,0,0.00
23-Feb-1993,        0.00,        0.00,        0.00,      800.09,0,0.00
